repository	stratum	commit	path	status	reason	bytes	sha256	extension	language	line_count	token_count	identifier_count	vocabulary_size	comment_line_count	import_count	declaration_count	test_marker_line_count	error_handling_line_count	parse_status	parse_node_count	parse_error
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/string/memcpy.c	included		133	255a152dc2f26a883d44711a86c23c01a4ba63354b34308d02a7532ef34f3a29	.c	c	7	21	21	11	1	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/string/strcmp.c	included		153	c81d4b4e3e66cd6127adb3760f378c87a00c8a2ec9ff93126672a8350cd1e0ba	.c	c	9	21	21	10	0	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/lib/string/strncmp.c	included		208	d104bf565f21f087d44afb9107d7849b315fdac05207928091bdb6b6e65050e7	.c	c	12	27	27	12	0	0	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/routines/argc_argv.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/routines/argc_argv_debug.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/routines/update_argc_argv.sh	included		274	106eaea7c9ace8a19878e221c9fa5592e490324c4516ca427c8c6214e4504b58	.sh	shell	11	33	33	14	1	0	0	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/chibi.h	included		8793	e94fcf035f397ed78356c7c27a6e6d6b39dbd993aa0af35c73463d78c2838951	.h	c	432	999	999	425	60	9	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/codegen.c	included		22930	92cc2c2da966a8fe83ac93115de2213b82af9eb6b81567024aedaaaaa170d489	.c	c	994	2795	2795	491	51	1	na	3	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/main.c	included		3326	d98398449476709054b03d0be1d81cc05dd2932759c7077d7dc8288fbff852a0	.c	c	112	391	391	157	7	1	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/optimize.c	included		21285	d91cfc280637e09d57c04c968cf7cac2efcf4de67b646d915a722dc055a35d1d	.c	c	636	2348	2348	304	54	1	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/parse.c	included		47990	a88674b32c4f6baf0268fd885a12ae31fa10076dee88715d774f4f7b33f0c9d1	.c	c	1978	5536	5536	590	222	1	na	3	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/tokenize.c	included		8441	76c17b1bb27e442e9bbc0cedb872964b2d4260d6bc213af2e51bcedbc7beb9cd	.c	c	367	1028	1028	203	38	1	na	3	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/src/type.c	included		4432	d666f97c7b9e50edc6081193886d2b194c8736daa80d7906dbccd2874eb96b39	.c	c	191	544	544	165	11	1	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/tests	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/uxn.h	included		284	be397d07e490debf5b2a608fee8159f8bbd9993630bf29977dc2121759656940	.h	c	11	43	43	25	4	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/chibicc/varvara.h	included		3873	4ba5038f3d112eaee27d98122cb33e421b49fdb67a2333b9032990a67ef6111a	.h	c	133	544	544	246	110	1	na	0	0	na	na	
lte-workstation	shell	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/cross-build.sh	included		7678	8f1b0370596883f1f7576527543874a3e3af0f821456c1ab1a9aaa04f52f7ccd	.sh	shell	149	1137	1137	400	56	1	0	15	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/docs/LANES.md	included		49523	1ee5daa491ad3a43cc5f5b6c2bc1dc0313b7446664daae4015d85623456dddf1	.md	markdown	713	7973	7973	1644	54	na	na	124	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/docs/varvara-audio-input-2026-08-21.md	included		10511	f1a81b8c6a7bea788cbe2103209c4d54a8f241d205948338b94a85f71896a6e9	.md	markdown	219	1548	1548	535	19	na	na	18	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/emu-sources	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/fletcher16.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/fletcher16.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/gate-goals	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/gossip.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/gossip.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hop-dial.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hop-dial.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hop-serve.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hop-serve.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hyst-gate.c	included		1688	8ebf2c3ebcef45d89df81a922e3d98faabe7c944bc2c9e7bd57919b2a98dc9e6	.c	c	41	218	218	108	13	1	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/hyst-gate.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/lease-fixtures	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/lease-gate.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/lease-gate.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/lisp-eval.c	included		6143	0172688567d1fddc2310685b3b07d89865774fd5c94e1831b235867178a70510	.c	c	194	752	752	212	26	1	na	3	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/lisp-eval.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-band-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-board-check	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-body-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-claims-tick	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-gate-admission	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-gate-evolve	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-lease-audit	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-lease-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-log-attest	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-note3-uxn-accel	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-note3-uxn-sense	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-rom-calibrate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-sense-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-series-stats	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-sexpr-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-spearman	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-uxn-drift	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/mesh-uxn-hop	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-dgram.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-dgram.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-echo.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-echo.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-ident.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-ident.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-listen.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/net-listen.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/permcheck.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/permcheck.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/rot13-net.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/rot13-net.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/rot13.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/rot13.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/route.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/route.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/sense-gate.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/sense-gate.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/series-stats.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/series-stats.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/sexpr-gates	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/spearman.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/spearman.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/LICENSE	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/audio.c	included		3039	42b31a48fd06a5c0dba403636627b9232a80236bbda15b08129e346d9e9e13b4	.c	c	125	430	430	130	10	2	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/audio.h	included		693	65d06836a4ab7b9e59998835754264f29fd34a7c36c0dab87580460d3188249b	.h	c	22	93	93	60	4	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/console.c	included		1129	1259478ba9d1d669505f73f4167d769aa243c35fd45e8c21d2e4f4cf39dd4a1f	.c	c	49	161	161	87	7	4	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/console.h	included		650	a5431006ff6584e461754996e0b2bc716597b913a7d34fc28f983c96e7679f93	.h	c	22	94	94	64	6	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/datetime.c	included		1008	734399db7a273de479a52a4e66c944a6ac8330fa759db659e0b78a4d6690849a	.c	c	39	149	149	82	5	3	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/datetime.h	included		406	df6bd02aa27947c9fb9ae3079a20265529b99a37d4a14a36d32c128a2d8d9591	.h	c	12	61	61	43	2	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/file.c	included		9083	c9177033081a2117f3a644a16c3b8d9006be8c6db5661ba77d64ac547f4a2adc	.c	c	386	1196	1196	249	43	12	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/file.h	included		444	b9f57c8dfc3e5d077d4fc1392633ff1c80d8321c7a5999ff76c654692e866e95	.h	c	15	66	66	48	4	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/net.c	included		32164	b5e2cbddd43d4cc2ae986b019d38e232af961e4dc866398b04f6aedcf2000b96	.c	c	889	4705	4705	912	70	15	na	46	2	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/net.h	included		6817	621cd35aa81d7cfb1f044dc258a32651aa634852bbad4eca1995c3feadd0bc90	.h	c	113	1088	1088	421	28	0	na	14	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/system.c	included		3147	82259126b6d92c64c1942d453a96ff83cf6c41b83f233e133b5503cfe8b42521	.c	c	132	445	445	129	6	3	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/devices/system.h	included		627	37cbeb010f83f7a4618b2eeaf5b6d901fe8f9d1c3fcbb05fbccab07ee4f35bad	.h	c	20	91	91	62	4	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/uxn.c	included		4249	a7029a2bb9ece9cc31c3e14717283bc0689dbfdd47c48ce2518dbc674d73d8e0	.c	c	94	797	797	180	61	1	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/uxn.h	included		971	971159bff0b836d7fa5e315c9ff6ac44bc96234e5c6b4738944ff58c1977f067	.h	c	42	140	140	82	9	0	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/uxnasm.c	included		11548	3121c110cf27c8747c70b9846d23fec6d2907e856cfca14405f1f43b68940600	.c	c	481	1572	1572	280	30	1	na	0	0	na	na	
lte-workstation	c	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/src/uxncli.c	included		1651	e3aa58a6e2cb98fae82ff1604e5c0729f7e24a383f595f535b4018bfb55c495b	.c	c	64	231	231	113	10	8	na	0	0	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/sysfs-serve.rom	excluded	unsupported-extension	na	na	.rom	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/sysfs-serve.tal	excluded	unsupported-extension	na	na	.tal	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-arith32	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-arith64	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-audio-input	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-band-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-board-check	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-body-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-chibicc	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-gate-admission	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-gate-evolve	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-hyst-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-lease-audit	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-lease-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-lisp-eval	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-log-attest	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-net-device	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-permcheck	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-rom-binary-contract	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-rom-calibrate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-sense-gate	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-series-stats	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-sexpr-gates	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-spearman	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
lte-workstation	na	e8f47364e5a0f224c1bd03331df592272a187df5	scripts/uxn/test-sysfs-serve	excluded	unsupported-extension	na	na	[none]	na	na	na	na	na	na	na	na	na	na	na	na	
